age,mean,sd,2.50%,25%,50%,75%,97.50%
54963,1088.992184,181.137597,773.6854369,961.949306,1074.050761,1201.805806,1478.359913
54936,1081.470331,171.1419873,782.528451,962.9528054,1068.083216,1186.941469,1453.623029
54916,1072.542854,160.3332795,793.519704,959.3553166,1061.571734,1170.775958,1425.315827
54895,1065.806768,144.8311766,811.6509436,963.9895121,1055.813048,1156.61283,1375.567172
54865,1065.239859,113.0808522,859.4923343,986.7916205,1059.781691,1139.053917,1301.282608
54853,1067.607955,95.11679713,892.1317154,1001.575284,1063.994012,1128.921294,1267.169173
54777,1093.243077,172.8666047,790.2770105,971.4207316,1080.486198,1200.502728,1470.31669
54769,1099.275127,178.2877372,785.7185843,972.7152306,1086.557955,1211.135458,1486.631568
54696,1150.084738,210.2795458,794.4780301,1002.261387,1130.834178,1276.207316,1617.208359
54684,1149.468576,211.6826906,788.8141543,1000.243734,1129.917292,1278.210148,1619.575607
54683,1150.840683,212.1642239,791.9866948,1001.584591,1130.711701,1278.753598,1622.335206
54660,1167.43759,215.8189804,797.8854664,1014.006165,1149.634695,1299.385098,1636.319565
54644,1171.167902,217.063803,798.0283246,1017.963486,1153.043889,1305.065217,1644.079828
54620,1174.532865,218.0053945,806.0745113,1018.667282,1155.264563,1308.18769,1662.024716
54604,1165.697694,213.3976419,805.7035573,1015.854997,1148.580949,1295.672571,1631.702589
54603,1167.474054,214.1976136,806.0662209,1014.798522,1149.698226,1297.620453,1639.209716
54579,1172.285548,209.6371483,811.2809057,1025.717682,1153.303864,1298.202388,1632.022349
54563,1169.736585,205.4741936,820.65827,1026.177807,1151.740726,1294.151202,1622.839329
54535,1166.443816,194.5241612,826.8205137,1030.36919,1150.327001,1287.226356,1588.091551
54525,1160.539925,189.9468527,828.9469005,1029.849592,1145.755545,1275.855623,1577.209381
54523,1157.447205,188.4932022,830.0250705,1024.585599,1143.391549,1274.834356,1570.530033
54499,1141.964138,171.4656751,841.7485184,1021.113962,1129.398991,1246.721425,1515.383449
54483,1128.60363,157.3159822,847.5371122,1017.906904,1119.050853,1226.244556,1467.593235
54458,1105.537554,131.2113005,870.8904269,1014.502677,1097.856125,1186.073915,1388.046172
54444,1087.711587,109.2708464,891.5642388,1011.994691,1081.431667,1157.209235,1320.003219
54440,1081.727598,102.9585118,899.333421,1009.513882,1075.374627,1146.58621,1301.94491
54413,1084.762989,138.0707143,838.6030791,986.710215,1076.176507,1173.712988,1377.856044
54355,1085.088521,175.506819,781.6827395,959.8402657,1069.91618,1196.741286,1464.733801
54328,1090.69519,185.2743234,770.6776338,958.553494,1076.351012,1204.601361,1494.664111
54292,1085.696818,189.2974793,761.6567872,952.3775502,1071.071796,1202.960279,1502.36811
54283,1086.177447,189.6903236,760.2474153,951.3406322,1071.407161,1203.921276,1501.423908
54266,1080.725355,190.668907,749.8964663,944.8098483,1065.856549,1200.322875,1493.014364
54265,1080.69766,190.0611701,755.889811,946.9950207,1065.015893,1197.574113,1497.378201
54251,1089.27119,191.0105251,763.7473255,954.0498776,1074.015731,1209.806032,1499.209002
54233,1079.313273,187.8699464,756.9451632,946.4485473,1063.139844,1196.411098,1490.719317
54211,1068.200159,181.143171,756.1308924,939.513416,1052.79491,1179.211191,1461.015927
54197,1060.611318,177.138932,757.7272441,934.5251381,1046.612508,1171.361407,1444.628434
54188,1056.034307,174.4221799,756.3016539,932.2541538,1041.770676,1165.731172,1433.255335
54170,1040.678746,165.287043,756.6619037,923.0920626,1027.795936,1143.434226,1407.435081
54157,1027.153686,159.4617254,750.983368,913.4391069,1016.519875,1124.743193,1372.865489
54134,1005.424558,142.4149235,755.6959194,904.6246087,993.874607,1094.956583,1309.118949
54125,993.0394806,133.712983,763.2259825,897.5581664,983.1731036,1076.372219,1282.660882
54116,980.0526419,125.2834029,757.813184,893.3817338,972.0333966,1059.799862,1248.760743
54107,966.3808782,114.5406347,761.0059545,887.3629429,959.0654907,1039.630015,1207.054192
54098,953.527528,103.0753307,769.5964375,882.0353,948.1333288,1019.01315,1170.11784
54089,943.8275699,91.06707293,777.0986959,881.0929031,939.3153691,1002.39711,1135.140573
54080,936.431575,77.1079317,794.1114011,883.0144673,933.2894911,986.86712,1097.420299
54067,940.6694915,82.07794403,789.6761928,883.8684708,936.9475854,993.2581499,1112.726589
54062,942.2995953,78.96272846,797.079451,887.9317244,939.0177642,994.3147344,1105.122294
54060,949.2304125,77.01432492,808.453857,894.8100697,947.2142469,998.369331,1108.889414
54054,1007.086225,76.249797,867.2374235,954.1104485,1003.94527,1057.527388,1163.910815
54053,1027.581072,77.23914362,885.2755629,974.3637007,1024.177226,1077.079875,1188.731233
54052,1058.438307,79.2603143,911.6716428,1003.703265,1055.470704,1109.646056,1223.225182
54051,1071.826102,80.03171871,923.3041475,1015.705152,1069.773785,1124.023941,1237.036463
54050,1086.850212,80.85868769,937.9703897,1030.820902,1083.675164,1138.994773,1255.498522
54048,1150.3953,85.77884952,994.240861,1089.467505,1146.367574,1206.33954,1329.286481
54045,1257.538472,95.04118332,1081.020622,1192.837093,1254.453983,1318.531473,1454.683525
54044,1298.431974,97.38896344,1119.911394,1231.301104,1294.914911,1361.7295,1499.545441
54042,1338.280266,103.3877444,1147.93959,1265.19998,1333.398976,1407.291452,1554.369693
54038,1425.585725,112.0628224,1217.251027,1348.844048,1419.866471,1498.091708,1660.650215
54035,1424.104281,117.5664465,1209.218812,1341.999322,1418.512668,1499.366472,1673.870098
54032,1422.86949,121.290363,1202.877794,1338.013525,1416.837275,1501.680815,1676.334359
54029,1413.811443,124.4546273,1186.691487,1326.655079,1407.137224,1495.085724,1670.789525
54024,1396.513836,127.4624298,1165.880528,1307.530186,1390.939119,1479.165179,1660.962404
54021,1382.428848,127.5998936,1152.847296,1292.347193,1374.79558,1465.920002,1649.972084
54018,1370.813579,125.8495776,1143.571997,1283.245299,1363.059146,1453.201874,1637.181342
54010,1335.065209,119.4746788,1117.354197,1252.12754,1329.558984,1412.444381,1584.37215
54008,1328.169337,116.1581535,1117.724549,1247.888745,1321.388295,1404.064796,1569.665346
54007,1320.825119,116.4100235,1108.257771,1240.10573,1315.847331,1396.248382,1560.842218
54004,1304.546697,119.5340503,1085.352713,1221.692446,1299.300383,1379.936397,1554.982231
54000,1279.840753,120.6813413,1061.896115,1195.660797,1273.313893,1357.373362,1531.205013
53998,1266.636882,121.8151858,1046.44039,1182.143588,1260.339929,1344.650726,1524.368086
53991,1219.442525,118.5642315,1002.929893,1136.466667,1212.244059,1294.690364,1468.125887
53972,1119.83926,96.22921178,944.6307515,1052.41402,1115.264018,1181.864599,1319.322019
53969,1109.913041,89.96434291,944.7501471,1047.369775,1105.376168,1167.149657,1297.847269
53965,1137.481381,92.93103156,967.8109479,1072.358449,1134.011329,1198.29183,1329.551452
53963,1153.686706,93.93864424,981.6531787,1087.965227,1148.609509,1213.278342,1355.035201
53946,1133.330193,122.1704585,912.8134658,1046.476328,1126.474484,1212.511511,1390.501803
53936,1120.667944,133.8799063,880.9135051,1026.808307,1112.004979,1205.375913,1408.457901
53926,1111.270112,144.1772413,857.1227364,1011.050497,1101.072001,1201.638294,1415.645179
53914,1098.168159,154.9283772,825.4599426,987.8073552,1088.1118,1194.681714,1434.075787
53903,1094.212131,163.240239,808.6554858,979.5341434,1084.290317,1193.238763,1449.382029
53901,1095.763146,164.3187712,807.9476105,980.4293464,1085.783824,1197.64264,1450.235888
53891,1098.420149,170.4954946,796.6140816,979.8960148,1087.289974,1203.499386,1468.885259
53871,1096.602155,182.5484241,780.1722536,966.9953835,1082.786595,1210.931794,1494.704693
53862,1090.975626,187.2104295,771.320027,957.3749376,1076.055754,1207.739387,1499.425303
53837,1083.248272,196.1385125,747.9702565,944.9241331,1066.029226,1201.638576,1524.434077
53832,1083.886454,199.3831948,747.7220759,941.3988534,1065.690906,1204.611873,1531.463661
53819,1076.278559,203.4190536,735.0361097,931.3127915,1058.281824,1199.266448,1527.346864
53680,1015.822779,224.9749741,653.228194,856.8739791,989.0803914,1145.728084,1539.329039
53673,1008.784705,225.2823593,648.897364,850.3423343,979.0210318,1136.186258,1535.435388
53667,1009.948129,225.3707699,646.2881993,851.5616279,981.0513377,1137.850659,1535.290853
53652,1000.107305,224.7888698,639.4036094,839.8955401,972.8833536,1127.473362,1518.091715
53646,1001.590117,226.2900016,642.1355994,840.3041865,973.6234661,1128.580415,1527.520648
53613,987.8149233,226.0007421,626.5706763,828.6452596,959.349208,1114.002185,1505.284888
53605,992.5701165,227.3358024,634.8939224,829.8579879,965.2919093,1119.461461,1523.246717
53590,990.016928,227.0635452,631.3714087,828.4199474,960.2877849,1119.478229,1508.625223
53572,998.9888733,228.7404258,639.6719389,836.7555002,966.3255364,1126.719248,1529.178178
53555,1001.198771,230.7096394,640.7629824,837.2647363,969.9043775,1132.175771,1539.60827
53551,1008.676401,231.5124091,647.2650201,845.7127114,977.8877203,1137.347923,1554.383887
53546,1009.498839,231.0040405,649.6035961,847.5140212,978.6503966,1138.034319,1554.161975
53542,1009.646156,232.2321423,647.3518524,845.8842753,978.9763985,1137.679619,1557.765362
53538,1008.660763,232.1626112,644.1756015,844.6045295,976.072853,1137.596683,1558.570042
53534,1012.963404,232.8711602,648.0967609,850.7049994,980.2202084,1141.966852,1560.107019
53525,1020.915549,233.970149,659.3438225,854.5387546,988.8306214,1148.111588,1565.702857
53513,1034.140115,234.1814268,666.277277,869.0837202,1002.675193,1164.659095,1580.677714
53504,1045.462333,236.8741542,671.7617259,877.9053213,1013.562784,1174.503748,1602.580441
53494,1052.599112,238.1656369,684.3915555,882.5201169,1020.886248,1183.17477,1612.64356
53483,1062.56525,239.9491712,685.7360981,891.7613103,1030.098882,1197.667949,1627.050618
53473,1075.928252,241.3139111,698.374114,905.6546806,1044.903525,1208.491824,1643.82824
53464,1091.867368,242.6366404,707.4534732,921.2067952,1060.646943,1226.589374,1656.34709
53453,1112.192037,245.9835962,718.038223,938.3716372,1081.054586,1248.367367,1682.540491
53443,1125.487907,246.7354675,735.6148204,951.5558151,1093.462856,1265.663669,1693.881256
53434,1143.039678,249.2220177,745.9823911,967.2739804,1112.619328,1285.665933,1719.953564
53422,1165.855099,250.9510754,760.4634039,988.6101966,1137.067501,1308.189168,1747.559568
53413,1185.899003,252.397146,779.6598555,1008.307394,1155.281015,1327.51937,1770.243777
53404,1212.761509,256.6470043,798.8911614,1031.029258,1180.638526,1360.66993,1811.647821
53385,1262.656892,261.0464364,836.5907145,1075.1756,1235.071723,1416.540117,1859.112985
53343,1371.00925,267.8085727,925.258043,1183.755739,1342.843831,1527.568898,1978.602146
53304,1487.149154,266.9926175,1030.056347,1296.892004,1465.049101,1653.440147,2073.202054
53262,1611.663644,257.839122,1171.524775,1427.922652,1592.233083,1770.809281,2172.758242
53229,1720.482509,238.3441629,1301.218263,1550.739333,1702.590556,1870.278042,2232.398288
53200,1833.788258,193.0479889,1498.19601,1697.169332,1820.890909,1954.404311,2251.948811
53162,1706.285054,252.4131015,1271.033301,1528.808074,1683.602437,1860.256328,2256.906786
53123,1627.167483,287.4697242,1149.510278,1426.404951,1598.186475,1797.264835,2284.964107
53084,1540.279975,307.1783815,1040.707562,1321.07717,1506.224821,1721.703145,2243.452717
