age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55882,39.20402199,0.88031294,37.2977428,38.66196227,39.31107694,39.84759474,40.60271451,1.071113257,91
55872,38.64262213,0.898245299,36.67782524,38.09493968,38.74569165,39.29700513,40.07312817,1.069031366,94
55869,38.54465499,0.885897787,36.62049965,37.9955673,38.64790228,39.1948013,39.95186919,1.069966195,93
55865,37.84023914,0.833411677,36.02761605,37.32023221,37.96616419,38.4706876,39.08070359,1.078742654,84
55859,38.37668381,0.881268358,36.46728641,37.82106312,38.48946138,39.02451049,39.77107335,1.068181768,95
55853,37.74356032,0.840273126,35.91101368,37.21856238,37.86649507,38.37591428,39.00327391,1.077016347,86
55849,37.03413271,0.928651761,35.02248954,36.46246482,37.1202762,37.69863236,38.58908613,1.058683732,110
55848,36.95503885,0.9360162,34.94160782,36.36938883,37.03699343,37.62374549,38.52152381,1.058012668,110
55846,36.91671206,0.940043576,34.88093056,36.33095852,37.00406839,37.58747447,38.50530263,1.057636519,110
55843,36.85426967,0.876774268,34.95536093,36.30148956,36.95275382,37.4905685,38.26453378,1.066171558,97
55833,36.65385651,1.026581459,34.49934907,36.00419016,36.72654976,37.37235536,38.47899863,1.044178831,140
55822,36.35111008,0.825202036,34.55120541,35.83631811,36.46576819,36.96727967,37.61450294,1.071160177,92
55820,36.38252808,0.840704579,34.56462553,35.85701227,36.4882574,37.00341461,37.70289696,1.068771473,93
55817,36.13494848,0.83533665,34.31734493,35.61615499,36.23653037,36.75551058,37.44861596,1.069730264,93
55815,35.97183342,0.887237849,34.05369836,35.41755559,36.06022593,36.61368412,37.42938769,1.060517495,100
55805,35.48869972,0.842163592,33.66580467,34.96271045,35.59492495,36.1111533,36.81504944,1.069223426,93
55803,35.82698431,0.876835885,33.93991895,35.27030049,35.92150655,36.45951266,37.2588294,1.06165743,100
55800,36.40530061,0.881808955,34.51148355,35.8444092,36.50265798,37.04245617,37.85404467,1.060328522,100
55798,36.68991087,0.840647531,34.87713148,36.16625008,36.79116451,37.30674425,38.02362222,1.06666893,96
55796,35.79928061,0.83814519,33.99712679,35.26784782,35.90474344,36.42166879,37.12381903,1.071008622,91
55794,35.79169766,0.892105429,33.84897854,35.24190838,35.88082173,36.43158605,37.27087514,1.059967913,110
55788,36.04074604,0.974384216,33.95829094,35.4179317,36.11609087,36.72920489,37.74189898,1.047755975,130
