age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
54769,38.25107393,0.452026292,37.36133695,37.94475849,38.24876795,38.55944097,39.13066857,1.002346233,3300
54696,38.25108299,0.452025501,37.36112941,37.9447363,38.24855335,38.55903564,39.13028137,1.002346338,3300
54684,38.25107399,0.452022798,37.36184845,37.94491033,38.24871847,38.55916314,39.13015898,1.002346192,3300
54683,38.25107438,0.452021109,37.36165847,37.9446813,38.2485828,38.55902144,39.1301429,1.002346463,3300
54660,38.25107635,0.452014163,37.36190645,37.94497843,38.24856695,38.5589931,39.13059001,1.002345578,3300
54644,38.25108359,0.4520254,37.36162372,37.94461169,38.24867268,38.55914598,39.1306384,1.002346513,3300
54620,38.25108534,0.452013404,37.36152421,37.94450311,38.24862152,38.5590824,39.1303399,1.002346354,3300
54604,38.25108725,0.452018366,37.36116539,37.94472353,38.24850858,38.55892656,39.13066543,1.002346898,3300
54603,38.25108574,0.452016552,37.36121939,37.94484721,38.24854019,38.55892245,39.13058704,1.002346672,3300
54579,38.25108263,0.452014907,37.36117468,37.94476647,38.24860042,38.55910939,39.12977505,1.002345704,3300
54563,38.25107796,0.452018502,37.36125401,37.94492164,38.24825169,38.55924555,39.12982292,1.002347473,3300
54535,38.25106844,0.452023727,37.36111566,37.94468489,38.24865754,38.55877483,39.13055441,1.002346072,3300
54525,38.2510751,0.452018591,37.36113277,37.9445736,38.24866948,38.55908655,39.13024252,1.002346848,3300
54523,38.25108433,0.452015262,37.36125523,37.94479364,38.2487463,38.55920533,39.12992255,1.002346954,3300
54499,38.25108097,0.452008434,37.36086739,37.94491471,38.24882314,38.55885594,39.13030006,1.002346611,3300
54483,38.25108668,0.45201375,37.3602922,37.94511652,38.24868495,38.55896033,39.13050973,1.002346092,3300
54458,38.25108833,0.452020025,37.36124485,37.94477074,38.24882721,38.55892613,39.13043736,1.002346454,3300
54444,38.25108372,0.452009746,37.36123911,37.94463023,38.248832,38.55887808,39.13063798,1.002345044,3300
54440,38.2510767,0.452013528,37.36131804,37.9446925,38.24885787,38.55914046,39.13036335,1.002346582,3300
54413,38.25107911,0.452007567,37.36054873,37.9450056,38.248688,38.55897562,39.12991635,1.002345949,3300
54355,38.25107866,0.452022869,37.36082809,37.94475781,38.24869997,38.55907856,39.13056705,1.002345028,3300
54328,38.25108534,0.452023632,37.36099971,37.94496477,38.24861143,38.5589451,39.13088698,1.002345846,3300
54292,38.25108298,0.4520239,37.3600744,37.94480854,38.24862558,38.5591105,39.13066537,1.002346829,3300
54283,38.25108311,0.452018297,37.36161542,37.94494887,38.248352,38.55904312,39.1308602,1.002348083,3300
54266,38.25107896,0.452028547,37.36116687,37.94487305,38.24875366,38.55908336,39.13016863,1.002347072,3300
54265,38.25107888,0.452023972,37.36110259,37.94482088,38.24856376,38.55910272,39.12994707,1.002346867,3300
54251,38.2510878,0.452018701,37.36084957,37.94459253,38.24850037,38.55895121,39.130611,1.002347027,3300
54233,38.25108621,0.452016888,37.36145542,37.94474913,38.24862686,38.55892307,39.13007429,1.002347991,3300
54211,38.25109485,0.452015352,37.36114757,37.94501676,38.2487816,38.55934338,39.12998838,1.002347799,3300
54197,38.2510878,0.452015955,37.36077957,37.94499836,38.24845275,38.55916175,39.1303795,1.002347188,3300
54188,38.25108119,0.45201735,37.36024862,37.94504115,38.2485905,38.55915466,39.13022016,1.002346598,3300
54170,38.25108319,0.452023397,37.36116691,37.94483517,38.24838921,38.55904456,39.13040769,1.002346515,3300
54157,38.25108452,0.452021451,37.36090449,37.94499487,38.24843316,38.55905142,39.13022039,1.002347431,3300
54134,38.2510734,0.452021847,37.36115694,37.9448498,38.2484195,38.5590943,39.13021557,1.002346415,3300
54125,38.25108099,0.452015254,37.3613734,37.94485618,38.24868868,38.55916407,39.13018292,1.002345778,3300
54116,38.25108206,0.45201456,37.36089753,37.94475083,38.24873513,38.55897348,39.12992979,1.002346795,3300
54107,38.25108223,0.452021561,37.3610812,37.94476808,38.24847846,38.55897632,39.13029778,1.002345792,3300
54098,38.25108883,0.452019889,37.36200503,37.94497101,38.24869141,38.55912574,39.13038599,1.002346708,3300
54089,38.2510845,0.452016565,37.36110272,37.94505601,38.24839327,38.55927623,39.13029177,1.002346106,3300
54080,38.25108245,0.452017991,37.36136028,37.94512359,38.24849071,38.55911254,39.13010971,1.002347362,3300
54067,38.25107417,0.452020568,37.3615395,37.94479388,38.24851668,38.55920421,39.13005853,1.002346951,3300
54062,38.25108935,0.452019959,37.36143438,37.94504308,38.24868561,38.55899679,39.13060479,1.002346957,3300
54060,38.25109186,0.452015339,37.36098633,37.94492752,38.24864416,38.55918913,39.1302916,1.002347454,3300
54054,38.25108935,0.452017155,37.3611722,37.94493873,38.24878193,38.5589651,39.13053204,1.002347786,3300
54053,38.25108581,0.452020174,37.36128313,37.94506488,38.24885114,38.55903939,39.13019229,1.002348396,3300
54052,38.25108275,0.452016495,37.36143801,37.94487337,38.24870401,38.5591539,39.13024616,1.002348821,3300
54051,38.25108191,0.452017468,37.36125172,37.94492786,38.24881644,38.55914464,39.13016374,1.002348706,3300
54050,38.25108509,0.452016553,37.36067107,37.94501491,38.24863041,38.55892792,39.1301792,1.002347991,3300
54048,38.25107935,0.452015707,37.36071106,37.94488269,38.24847755,38.55874796,39.1301801,1.002347866,3300
54045,38.25106319,0.452017339,37.3603675,37.94520283,38.24874284,38.55883407,39.12993389,1.002347445,3300
54044,38.25106166,0.452016539,37.36067642,37.94511561,38.24851431,38.55873161,39.12986015,1.002347396,3300
54042,38.25106425,0.452015296,37.36083378,37.94495676,38.24861813,38.55881028,39.1302754,1.002347503,3300
54038,38.2510587,0.45201287,37.36099111,37.94454544,38.24881733,38.55885571,39.13047929,1.002347181,3300
54035,38.25106597,0.452013327,37.3610543,37.9447228,38.2488109,38.55914207,39.13022265,1.00234822,3300
54032,38.25107384,0.452020989,37.36179754,37.94472799,38.24876249,38.5589628,39.13033162,1.002348114,3300
54029,38.25107465,0.452019876,37.36090521,37.94495581,38.24861402,38.55901993,39.13002724,1.00234822,3300
54024,38.25107841,0.45202312,37.36177705,37.94519217,38.24862997,38.55900332,39.13038856,1.002347601,3300
54021,38.25107814,0.452023985,37.36104875,37.94498409,38.24870541,38.5588938,39.12966295,1.002348365,3300
54018,38.25108011,0.452017258,37.36101318,37.94487712,38.24873071,38.55904321,39.12997234,1.002346164,3300
